1	-1	0.566973615638	0.433026384362
1	1	0.423023391103	0.576976608897
1	1	0.443221372401	0.556778627599
1	-1	0.518698312889	0.481301687111
1	-1	0.569860080574	0.430139919426
1	-1	0.551727356846	0.448272643154
1	-1	0.509563239042	0.490436760958
1	1	0.386856436992	0.613143563008
1	1	0.423023391103	0.576976608897
1	1	0.459634420852	0.540365579148
1	1	0.413647747897	0.586352252103
1	1	0.399843669246	0.600156330754
1	1	0.396167359746	0.603832640254
1	1	0.46905844658	0.53094155342
1	1	0.450465206495	0.549534793505
1	1	0.4194217566	0.5805782434
1	-1	0.531937695128	0.468062304872
1	1	0.491138993279	0.508861006721
1	1	0.470348157661	0.529651842339
1	-1	0.557579420833	0.442420579167
1	-1	0.508048087527	0.491951912473
1	-1	0.509563239042	0.490436760958
1	1	0.369623050153	0.630376949847
1	1	0.399843669246	0.600156330754
1	1	0.399843669246	0.600156330754
1	1	0.382169676572	0.617830323428
1	1	0.378933972907	0.621066027093
1	1	0.4194217566	0.5805782434
1	1	0.4194217566	0.5805782434
1	1	0.46796720528	0.53203279472
1	1	0.468189158468	0.531810841532
1	-1	0.509563239042	0.490436760958
1	1	0.369623050153	0.630376949847
1	1	0.397684670054	0.602315329946
1	1	0.397684670054	0.602315329946
1	1	0.378933972907	0.621066027093
1	1	0.4194217566	0.5805782434
1	1	0.465808206087	0.534191793913
1	1	0.369623050153	0.630376949847
1	1	0.397684670054	0.602315329946
1	1	0.378933972907	0.621066027093
1	1	0.369623050153	0.630376949847
-1	-1	0.96942773741	0.0305722625901
-1	-1	1.0	0.0
-1	-1	1.0	0.0
-1	-1	1.0	0.0
-1	-1	0.666827490384	0.333172509616
-1	-1	0.763025111272	0.236974888728
-1	-1	0.908000318622	0.0919996813777
-1	-1	0.960967277219	0.0390327227805
-1	-1	0.960967277219	0.0390327227805
-1	-1	0.705950794986	0.294049205014
-1	-1	0.921889207511	0.0781107924888
-1	1	0.423023391103	0.576976608897
-1	-1	0.602987618851	0.397012381149
-1	-1	0.824974740191	0.175025259809
-1	-1	0.628592544255	0.371407455745
-1	-1	0.971455306351	0.0285446936488
-1	-1	0.788264282437	0.211735717563
-1	-1	0.532188584315	0.467811415685
-1	-1	0.533068391629	0.466931608371
-1	-1	0.94681222502	0.0531877749801
-1	-1	0.529128669145	0.470871330855
-1	-1	0.73374659347	0.26625340653
-1	-1	0.952585737709	0.0474142622909
-1	-1	0.642787544723	0.357212455277
-1	-1	0.983889582114	0.0161104178861
-1	-1	1.0	0.0
-1	-1	0.576544960671	0.423455039329
-1	-1	0.840094974907	0.159905025093
-1	-1	0.654793981108	0.345206018892
-1	-1	0.581126053238	0.418873946762
-1	-1	0.566097435586	0.433902564414
-1	-1	0.888208210249	0.111791789751
-1	-1	0.961626156399	0.0383738436008
-1	-1	0.888075821452	0.111924178548
-1	-1	1.0	0.0
-1	-1	0.551727356846	0.448272643154
-1	-1	0.988324873096	0.0116751269036
-1	-1	0.613048882238	0.386951117762
-1	-1	1.0	0.0
-1	-1	0.61246121797	0.38753878203
-1	-1	0.834113208548	0.165886791452
-1	-1	0.916327023912	0.0836729760884
-1	-1	0.802782099392	0.197217900608
-1	-1	0.587999131753	0.412000868247
-1	-1	0.587999131753	0.412000868247
-1	-1	0.997554697555	0.0024453024453
-1	-1	0.694125173649	0.305874826351
-1	-1	0.514240623435	0.485759376565
-1	-1	0.762526741326	0.237473258674
-1	1	0.4194217566	0.5805782434
-1	1	0.486667441725	0.513332558275
-1	1	0.49352086297	0.50647913703
-1	1	0.49352086297	0.50647913703
-1	-1	0.967673639069	0.0323263609309
-1	1	0.484081795207	0.515918204793
-1	-1	0.934884394266	0.0651156057339
-1	-1	0.986904761905	0.0130952380952
-1	-1	0.98164160401	0.01835839599
-1	-1	0.658335895525	0.341664104475
-1	1	0.475489994851	0.524510005149
-1	-1	0.988324873096	0.0116751269036
-1	-1	0.954603499846	0.0453965001538
-1	-1	0.893832551923	0.106167448077
-1	-1	0.518155039399	0.481844960601
-1	-1	1.0	0.0
-1	-1	0.521781725074	0.478218274926
-1	-1	1.0	0.0
-1	-1	0.71736191884	0.28263808116
-1	-1	0.951311281423	0.0486887185774
-1	-1	0.518450667577	0.481549332423
-1	-1	0.951311281423	0.0486887185774
-1	-1	0.518155039399	0.481844960601
-1	-1	0.511872119813	0.488127880187
-1	-1	0.834848545407	0.165151454593
-1	-1	0.582857294563	0.417142705437
-1	1	0.382169676572	0.617830323428
-1	1	0.399843669246	0.600156330754
-1	1	0.4194217566	0.5805782434
-1	-1	0.57679868802	0.42320131198
-1	1	0.416108630237	0.583891369763
-1	-1	0.722738346125	0.277261653875
-1	1	0.48827394939	0.51172605061
-1	-1	0.914793555671	0.0852064443292
-1	-1	0.901705380496	0.0982946195036
-1	1	0.468189158468	0.531810841532
-1	-1	0.582857294563	0.417142705437
-1	1	0.468189158468	0.531810841532
-1	-1	0.584047759746	0.415952240254
-1	-1	0.557579420833	0.442420579167
-1	-1	0.523933317783	0.476066682217
-1	-1	0.520829211706	0.479170788294
-1	-1	0.509563239042	0.490436760958
-1	1	0.399843669246	0.600156330754
-1	1	0.397684670054	0.602315329946
-1	-1	0.859359598851	0.140640401149
-1	-1	0.922452572433	0.0775474275666
-1	1	0.412054748794	0.587945251206
-1	-1	0.599284651029	0.400715348971
-1	1	0.4194217566	0.5805782434
-1	-1	0.666378067881	0.333621932119
-1	1	0.487776436952	0.512223563048
